medicaid_only,POVPIP,PINCP,PERNP,OCCP_2digit,WAGP,INDP_2digit,ESR,ANC1P,WKL,SCHL,RELSHIPP,MSP,WRK,DIS,MAR,HIMRKS,DREM,RAC3P,DOUT,RAC2P,NWLK,SSIP,NWLA,DPHY,RAC1P,DDRS,RACAIAN,NWAB,MARHYP,RACWHT,ANC2P,COW,WAOB,WKHP,SSP,POBP,WKWN,PWGTP,INTP,PUMA,MIG,ANC,DEYE,NWRE,PAP,MARHM,NWAV,DEAR,MIL,HISP,AGEP
0,283.0,31000.0,31000.0,57,31000.0,73,1.0,32,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2001.0,1,999,1.0,1,30.0,0.0,38,52.0,25,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,43
0,501.0,92000.0,92000.0,00,92000.0,53,1.0,999,1.0,17.0,20,6.0,1.0,2,5,2,2.0,2,2.0,3000,3.0,0.0,3.0,2.0,2,2.0,0,3.0,1995.0,0,999,1.0,6,50.0,0.0,449,52.0,199,0.0,500,3.0,4,2,3.0,0.0,2.0,5.0,2,3.0,1,40
0,388.0,10200.0,0.0,47,0.0,55,6.0,82,2.0,20.0,21,1.0,2.0,2,1,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1978.0,1,32,1.0,1,40.0,10200.0,38,52.0,17,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,65
0,501.0,115000.0,110000.0,15,80000.0,30,1.0,195,1.0,20.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,44.0,0.0,27,52.0,35,5000.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,32
1,308.0,2100.0,2100.0,47,2100.0,54,3.0,82,1.0,16.0,25,6.0,2.0,2,5,0,2.0,1,2.0,1000,1.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,30.0,0.0,38,10.0,6,0.0,500,1.0,1,2,3.0,0.0,2.0,2.0,2,4.0,1,30
0,501.0,65000.0,65000.0,86,65000.0,10,1.0,939,1.0,16.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1986.0,1,999,1.0,1,40.0,0.0,30,52.0,114,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,59
0,501.0,50000.0,50000.0,08,50000.0,93,1.0,939,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1986.0,1,999,3.0,1,40.0,0.0,46,52.0,112,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,58
0,464.0,44500.0,42000.0,58,42000.0,81,1.0,32,1.0,16.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1990.0,1,999,1.0,1,40.0,0.0,38,52.0,15,2500.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,63
0,501.0,65000.0,65000.0,38,65000.0,94,1.0,999,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2004.0,1,999,3.0,1,45.0,0.0,25,52.0,94,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,41
0,501.0,40000.0,40000.0,01,40000.0,68,1.0,999,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2004.0,1,999,1.0,1,40.0,0.0,27,52.0,92,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,41
0,431.0,0.0,0.0,42,0.0,69,6.0,999,3.0,20.0,20,1.0,2.0,2,1,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2012.0,1,999,1.0,1,40.0,0.0,30,52.0,13,0.0,500,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,55
0,431.0,85000.0,85000.0,64,85000.0,07,1.0,999,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2012.0,1,999,1.0,1,48.0,0.0,30,52.0,12,0.0,500,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,57
0,279.0,56000.0,56000.0,67,56000.0,60,2.0,51,1.0,16.0,20,1.0,2.0,1,1,0,2.0,1,2.0,1000,3.0,0.0,2.0,2.0,1,2.0,0,1.0,2010.0,1,999,1.0,1,40.0,0.0,36,26.0,57,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,1,2.0,1,54
0,279.0,29200.0,29200.0,41,29200.0,86,1.0,51,1.0,16.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2010.0,1,999,1.0,1,40.0,0.0,6,52.0,73,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,501.0,126800.0,125000.0,89,125000.0,22,1.0,32,1.0,19.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1994.0,1,999,1.0,1,48.0,0.0,38,52.0,19,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,53
0,501.0,8600.0,8600.0,65,8600.0,07,6.0,32,1.0,16.0,25,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,38,12.0,48,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,3.0,1,19
0,501.0,5000.0,5000.0,40,5000.0,50,6.0,32,1.0,14.0,25,6.0,2.0,2,5,0,2.0,1,2.0,1000,1.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,10.0,0.0,38,52.0,48,0.0,300,1.0,1,2,3.0,0.0,2.0,3.0,2,4.0,1,18
0,153.0,24000.0,24000.0,78,24000.0,49,1.0,82,1.0,20.0,20,4.0,1.0,2,3,1,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2005.0,1,89,1.0,1,40.0,0.0,53,52.0,17,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,42
0,422.0,66000.0,60000.0,78,60000.0,49,1.0,32,1.0,16.0,22,4.0,1.0,2,3,1,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1997.0,1,999,7.0,1,40.0,0.0,38,52.0,17,6000.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,54
0,501.0,37800.0,37800.0,57,37800.0,79,1.0,82,1.0,19.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1996.0,1,32,1.0,1,36.0,0.0,38,52.0,51,0.0,400,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,46
0,501.0,150000.0,150000.0,69,150000.0,04,1.0,999,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1996.0,1,999,1.0,1,65.0,0.0,38,52.0,42,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,48
0,243.0,50000.0,50000.0,51,50000.0,72,1.0,999,1.0,16.0,20,3.0,1.0,2,2,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1992.0,1,999,1.0,1,50.0,0.0,38,52.0,340,0.0,500,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,51
1,45.0,7100.0,7100.0,40,7100.0,78,1.0,999,1.0,16.0,22,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,18.0,0.0,38,51.0,490,0.0,500,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,501.0,120000.0,120000.0,34,120000.0,50,1.0,999,1.0,12.0,20,5.0,1.0,2,4,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2021.0,1,999,1.0,1,36.0,0.0,38,52.0,21,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,54
0,501.0,77000.0,77000.0,02,77000.0,78,1.0,89,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1997.0,1,22,4.0,1,45.0,0.0,27,52.0,328,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,55
0,501.0,91000.0,21000.0,49,21000.0,53,1.0,112,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1997.0,1,50,1.0,1,32.0,0.0,38,52.0,315,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,2.0,1,60
0,501.0,20950.0,20950.0,40,20000.0,86,1.0,89,1.0,19.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,22,1.0,1,20.0,0.0,38,48.0,314,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,465.0,79000.0,79000.0,02,65000.0,78,1.0,999,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2002.0,1,999,4.0,1,40.0,0.0,27,52.0,58,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,48
0,465.0,15600.0,0.0,41,0.0,78,6.0,82,2.0,16.0,21,1.0,2.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2002.0,1,999,3.0,1,40.0,15600.0,27,52.0,57,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,42
0,501.0,58000.0,58000.0,20,58000.0,91,1.0,32,1.0,24.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1994.0,1,142,2.0,1,50.0,0.0,29,52.0,113,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,63
0,501.0,61000.0,61000.0,23,61000.0,78,1.0,51,1.0,22.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1994.0,1,32,3.0,1,40.0,0.0,36,40.0,120,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,52
0,501.0,40000.0,40000.0,59,40000.0,78,1.0,51,1.0,20.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,32,4.0,1,40.0,0.0,42,52.0,2,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,22
0,501.0,60000.0,60000.0,36,0.0,89,1.0,32,1.0,20.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2003.0,1,999,6.0,1,60.0,0.0,38,52.0,27,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,46
0,21.0,0.0,0.0,42,0.0,69,6.0,82,3.0,20.0,20,1.0,2.0,2,1,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1996.0,1,999,1.0,1,40.0,0.0,38,52.0,359,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,48
0,21.0,0.0,0.0,42,0.0,69,6.0,32,3.0,16.0,21,1.0,2.0,2,1,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1996.0,1,999,1.0,1,40.0,0.0,38,52.0,363,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,54
1,304.0,20000.0,20000.0,40,20000.0,78,1.0,924,1.0,19.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2013.0,1,999,3.0,1,40.0,0.0,38,52.0,22,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,38
1,304.0,62000.0,50000.0,60,0.0,01,2.0,924,1.0,17.0,21,1.0,2.0,2,1,0,2.0,1,2.0,1000,3.0,12000.0,2.0,2.0,1,2.0,0,1.0,2013.0,1,999,6.0,1,40.0,0.0,53,52.0,13,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,36
0,19.0,3000.0,3000.0,36,3000.0,82,6.0,32,1.0,16.0,20,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,38,16.0,115,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,21
0,501.0,150000.0,150000.0,30,150000.0,79,1.0,32,1.0,24.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2023.0,1,999,1.0,1,35.0,0.0,38,52.0,126,0.0,300,1.0,1,2,3.0,0.0,1.0,5.0,2,4.0,1,31
0,501.0,60000.0,60000.0,32,60000.0,82,1.0,26,1.0,20.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1984.0,1,999,1.0,1,40.0,0.0,38,52.0,77,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,61
0,501.0,42000.0,42000.0,91,42000.0,25,1.0,32,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1984.0,1,999,1.0,1,40.0,0.0,38,52.0,66,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,64
0,501.0,72000.0,72000.0,01,72000.0,30,1.0,939,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2005.0,1,999,1.0,1,50.0,0.0,19,52.0,96,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,53
0,501.0,77000.0,77000.0,77,77000.0,24,1.0,999,1.0,19.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2005.0,1,999,1.0,1,40.0,0.0,19,52.0,74,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,2.0,1,51
0,501.0,900.0,900.0,27,900.0,85,6.0,999,1.0,14.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,10.0,0.0,38,8.0,144,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,18
0,501.0,120000.0,120000.0,02,0.0,01,1.0,26,1.0,16.0,20,1.0,1.0,1,1,2,2.0,17,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,1,3.0,1981.0,1,917,6.0,1,70.0,0.0,38,52.0,76,0.0,100,1.0,2,1,3.0,0.0,2.0,5.0,2,4.0,1,64
0,501.0,59000.0,59000.0,57,59000.0,78,1.0,82,1.0,18.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1981.0,1,26,3.0,1,40.0,0.0,38,52.0,33,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,61
0,501.0,96000.0,96000.0,10,96000.0,85,1.0,89,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2020.0,1,999,1.0,1,60.0,0.0,38,52.0,14,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,37
0,501.0,122000.0,122000.0,14,122000.0,74,1.0,142,1.0,22.0,21,1.0,1.0,1,1,0,2.0,1,1.0,1000,3.0,0.0,3.0,1.0,1,2.0,0,3.0,1991.0,1,999,2.0,1,50.0,0.0,8,52.0,156,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,1,4.0,1,65
0,501.0,18000.0,18000.0,29,18000.0,46,3.0,97,1.0,21.0,25,6.0,2.0,2,5,2,2.0,1,2.0,1000,1.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,142,1.0,1,40.0,0.0,6,30.0,53,0.0,500,1.0,2,2,3.0,0.0,2.0,1.0,2,4.0,1,47
0,200.0,49000.0,49000.0,19,49000.0,96,4.0,720,1.0,19.0,20,1.0,1.0,2,1,0,2.0,6,2.0,4008,3.0,0.0,3.0,2.0,6,2.0,0,3.0,2017.0,0,999,5.0,4,40.0,0.0,233,52.0,208,0.0,200,3.0,1,2,3.0,0.0,2.0,5.0,2,1.0,1,32
0,200.0,0.0,0.0,47,0.0,51,6.0,902,2.0,22.0,21,1.0,2.0,2,1,0,2.0,2,2.0,3000,2.0,0.0,2.0,2.0,2,2.0,0,2.0,2017.0,0,999,1.0,1,40.0,0.0,12,52.0,904,0.0,200,3.0,1,2,3.0,0.0,2.0,5.0,2,2.0,1,31
0,96.0,20000.0,20000.0,96,20000.0,53,1.0,210,1.0,14.0,20,1.0,1.0,2,1,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,2004.0,1,999,1.0,1,24.0,0.0,48,52.0,210,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,2,39
0,96.0,13000.0,13000.0,73,13000.0,76,1.0,211,1.0,16.0,21,1.0,1.0,2,1,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,2004.0,1,999,1.0,1,16.0,0.0,48,52.0,400,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,2,41
1,96.0,2000.0,2000.0,89,2000.0,32,1.0,211,1.0,16.0,25,6.0,1.0,2,5,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,48,3.0,1,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,2,21
0,271.0,42000.0,42000.0,57,42000.0,78,1.0,82,1.0,19.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1980.0,1,89,2.0,1,40.0,0.0,38,52.0,25,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,64
0,501.0,54300.0,48000.0,33,48000.0,80,1.0,32,1.0,19.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2020.0,1,999,1.0,1,24.0,0.0,38,52.0,76,6300.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,55
0,501.0,78100.0,78000.0,01,78000.0,91,1.0,32,1.0,19.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2020.0,1,999,2.0,1,40.0,0.0,38,52.0,63,100.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,54
0,501.0,40000.0,40000.0,41,40000.0,86,1.0,32,1.0,21.0,27,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,30.0,0.0,38,52.0,109,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,24
0,501.0,81000.0,11000.0,02,0.0,01,1.0,32,1.0,16.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1982.0,1,999,6.0,1,63.0,0.0,38,52.0,10,70000.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,64
0,501.0,100000.0,100000.0,48,100000.0,69,1.0,32,1.0,16.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1982.0,1,999,7.0,1,40.0,0.0,38,52.0,8,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,61
0,234.0,12000.0,12000.0,96,12000.0,44,1.0,290,1.0,16.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2010.0,1,999,1.0,1,40.0,0.0,8,52.0,104,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,2,35
0,234.0,34300.0,34300.0,86,34300.0,12,1.0,924,1.0,16.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2010.0,1,999,1.0,1,40.0,0.0,55,52.0,51,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,41
1,99.0,15680.0,280.0,58,280.0,83,1.0,996,1.0,16.0,20,6.0,1.0,1,5,0,1.0,1,1.0,1000,2.0,0.0,2.0,1.0,1,1.0,0,2.0,1995.0,1,999,2.0,1,3.0,15400.0,38,52.0,502,0.0,100,1.0,3,1,2.0,0.0,2.0,5.0,2,4.0,1,49
0,167.0,24000.0,0.0,06,0.0,53,6.0,82,2.0,16.0,20,3.0,2.0,2,2,1,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1977.0,1,32,1.0,1,40.0,24000.0,38,52.0,78,0.0,400,1.0,2,2,2.0,0.0,2.0,3.0,2,4.0,1,65
0,338.0,60000.0,60000.0,63,60000.0,07,1.0,98,1.0,15.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,1.0,1,99.0,0.0,38,52.0,80,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,58
0,338.0,7200.0,7200.0,46,0.0,84,1.0,98,1.0,15.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,6.0,1,50.0,0.0,38,52.0,89,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,501.0,56500.0,55000.0,57,55000.0,95,1.0,32,1.0,18.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1994.0,1,148,4.0,1,40.0,0.0,38,52.0,307,1500.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,61
0,501.0,48800.0,45000.0,91,40000.0,49,1.0,32,1.0,18.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1994.0,1,999,1.0,1,40.0,3800.0,38,36.0,379,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,62
0,328.0,50000.0,50000.0,72,50000.0,87,1.0,82,1.0,20.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2016.0,1,999,1.0,1,40.0,0.0,27,52.0,238,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,36
0,328.0,30000.0,30000.0,34,30000.0,74,1.0,82,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2016.0,1,999,1.0,1,40.0,0.0,27,52.0,237,0.0,600,1.0,1,2,2.0,0.0,2.0,5.0,2,4.0,1,33
0,306.0,30000.0,30000.0,52,30000.0,66,1.0,32,1.0,20.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2017.0,1,82,1.0,1,40.0,0.0,27,52.0,8,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,33
0,306.0,63300.0,63300.0,05,70000.0,69,1.0,82,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2017.0,1,142,1.0,1,95.0,0.0,38,52.0,11,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,35
0,276.0,65000.0,65000.0,32,65000.0,81,1.0,939,1.0,21.0,20,2.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2005.0,1,999,1.0,1,32.0,0.0,38,52.0,82,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,43
0,501.0,12000.0,0.0,28,0.0,74,6.0,11,2.0,21.0,25,6.0,2.0,2,5,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,32,1.0,1,40.0,0.0,38,52.0,37,6000.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,38
0,501.0,86500.0,80000.0,33,80000.0,81,1.0,82,1.0,21.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,89,5.0,1,40.0,0.0,27,52.0,75,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,47
0,172.0,27000.0,27000.0,26,27000.0,73,1.0,999,1.0,19.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,27.0,0.0,38,52.0,101,0.0,600,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,21
0,6.0,1000.0,1000.0,13,1000.0,07,6.0,939,1.0,19.0,34,6.0,2.0,2,5,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,27,13.0,262,0.0,600,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,44.0,7000.0,7000.0,44,7000.0,85,3.0,50,1.0,19.0,34,6.0,2.0,2,5,2,2.0,1,2.0,1000,1.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,32,1.0,1,20.0,0.0,27,47.0,265,0.0,600,3.0,2,2,3.0,0.0,2.0,1.0,2,4.0,1,19
0,58.0,9100.0,9100.0,15,9100.0,07,6.0,999,1.0,16.0,34,6.0,2.0,2,5,0,2.0,1,2.0,1000,1.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,27,13.0,265,0.0,600,3.0,4,2,3.0,0.0,2.0,3.0,2,4.0,1,18
1,159.0,25020.0,0.0,42,0.0,69,6.0,32,3.0,18.0,20,4.0,2.0,1,3,0,2.0,1,1.0,1000,2.0,0.0,2.0,1.0,1,2.0,0,2.0,1998.0,1,999,1.0,1,40.0,18000.0,6,52.0,120,20.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,2.0,1,61
0,245.0,40000.0,40000.0,02,0.0,01,1.0,82,1.0,20.0,20,1.0,1.0,2,1,1,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1992.0,1,32,6.0,1,60.0,0.0,38,52.0,34,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,62
0,245.0,9800.0,0.0,42,0.0,69,6.0,82,3.0,20.0,21,1.0,2.0,2,1,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1992.0,1,32,1.0,1,40.0,9800.0,38,52.0,29,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,63
