WAGP,POVPIP,SEMP,income_group,income_source_count,poverty_band,has_wage_income,has_self_employment,ESR,COW,WKL,OCCP_2digit,INDP_2digit,employment_status_simple,employer_type,AGEP,SEX,MAR,MIG,NATIVITY,RAC1P,HISP,age_group,marital_status_simple,SCHL,SCH,education_level,currently_enrolled,DIS,DEAR,DEYE,DPHY,has_any_disability,STATE,PUMA,REGION,DIVISION,medicaid_only
8000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,91,07,Not_in_labor_force,Private,19,1,5,3.0,1,9,16,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
0.0,176.0,27500.0,,1,138-200%,0,1,1.0,6.0,1.0,62,01,Employed,Self_employed,33,1,1,1.0,1,1,1,26-35,Married,11.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,500,2,4,0
3000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,52,53,Not_in_labor_force,Private,18,1,5,1.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,200,2,4,0
3000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,3.0,1.0,96,49,Not_in_labor_force,Government,22,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
5500.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,4.0,1.0,27,78,Employed,Government,21,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,300,2,4,0
1800.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,2.0,1.0,46,91,Not_in_labor_force,Private,19,2,5,1.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,100,2,4,0
500.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,4.0,1.0,47,78,Employed,Government,20,2,5,1.0,2,9,11,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
0.0,379.0,0.0,,0,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,22,1,5,1.0,1,9,24,18-25,Never_married,16.0,3.0,HS_diploma,1,2,2,2,2.0,0,38,300,2,4,0
13200.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,40,86,Employed,Private,18,2,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,600,2,4,0
13000.0,82.0,0.0,Very_Low,1,<100%,1,0,1.0,1.0,1.0,42,85,Employed,Private,25,1,5,3.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,600,2,4,1
12000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,91,83,Not_in_labor_force,Private,19,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
9600.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,81,88,Not_in_labor_force,Private,19,1,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,100,2,4,0
21600.0,379.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,40,86,Employed,Private,18,2,5,3.0,1,9,5,18-25,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
0.0,27.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,48,1,3,3.0,1,1,1,46-55,Divorced_Separated,16.0,1.0,HS_diploma,0,1,1,1,1.0,1,38,200,2,4,1
0.0,27.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,32,1,5,1.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,1,2,1,1.0,1,38,300,2,4,1
4900.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,40,86,Not_in_labor_force,Private,31,1,5,3.0,1,9,1,26-35,Never_married,17.0,1.0,HS_diploma,0,1,2,2,2.0,1,38,300,2,4,1
50000.0,379.0,0.0,Medium,1,200-400%,1,0,6.0,1.0,1.0,62,07,Not_in_labor_force,Private,34,1,5,3.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
0.0,379.0,0.0,,1,200-400%,0,0,3.0,9.0,3.0,99,99,Unemployed,Unpaid,19,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
3000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,52,53,Not_in_labor_force,Private,18,1,5,1.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,200,2,4,0
500.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,40,86,Not_in_labor_force,Private,20,2,5,3.0,1,9,8,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
19000.0,379.0,0.0,Low,1,200-400%,1,0,4.0,5.0,1.0,98,96,Not_in_labor_force,Government,23,1,5,3.0,1,1,1,18-25,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
1000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,01,46,Not_in_labor_force,Private,19,1,5,1.0,1,8,2,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,100,2,4,0
4000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,41,86,Not_in_labor_force,Private,20,2,5,1.0,1,1,1,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
0.0,379.0,0.0,,0,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,43,1,2,3.0,1,3,1,36-45,Divorced_Separated,14.0,2.0,Less_than_HS,1,2,2,2,2.0,0,38,300,2,4,0
20300.0,379.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,72,42,Employed,Private,18,1,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,400,2,4,0
11000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,60,01,Employed,Private,22,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
20000.0,379.0,0.0,Low,1,200-400%,1,0,6.0,1.0,1.0,96,53,Not_in_labor_force,Private,18,1,5,3.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
18000.0,186.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,36,82,Employed,Private,38,2,5,3.0,1,1,1,36-45,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,1
3000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,47,48,Employed,Private,20,1,5,3.0,1,6,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,200,2,4,1
50000.0,379.0,0.0,Medium,1,200-400%,1,0,6.0,1.0,1.0,42,77,Not_in_labor_force,Private,26,1,5,3.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
13000.0,85.0,0.0,Very_Low,1,<100%,1,0,1.0,1.0,1.0,42,85,Employed,Private,27,1,5,3.0,1,1,1,26-35,Never_married,17.0,1.0,HS_diploma,0,1,2,2,2.0,1,38,400,2,4,1
5000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,47,49,Not_in_labor_force,Private,18,2,5,3.0,1,9,24,18-25,Never_married,16.0,3.0,HS_diploma,1,2,2,2,2.0,0,38,300,2,4,0
50000.0,379.0,0.0,Medium,1,200-400%,1,0,6.0,1.0,1.0,62,07,Not_in_labor_force,Private,34,1,5,3.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
7500.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,46,84,Employed,Private,18,2,5,3.0,2,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,200,2,4,0
0.0,379.0,0.0,,1,200-400%,0,0,3.0,9.0,3.0,99,99,Unemployed,Unpaid,19,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
0.0,27.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,48,1,3,3.0,1,1,1,46-55,Divorced_Separated,16.0,1.0,HS_diploma,0,1,1,1,1.0,1,38,500,2,4,1
2900.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,62,07,Not_in_labor_force,Private,30,2,5,3.0,1,5,1,26-35,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
0.0,27.0,0.0,,1,<100%,0,0,6.0,1.0,2.0,36,81,Not_in_labor_force,Private,23,1,5,1.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,1,2,1,1.0,1,38,300,2,4,1
18000.0,186.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,36,82,Employed,Private,38,2,5,3.0,1,1,1,36-45,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,1
920.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,60,01,Not_in_labor_force,Private,19,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
0.0,176.0,27500.0,,1,138-200%,0,1,1.0,6.0,1.0,62,01,Employed,Self_employed,34,1,1,1.0,1,1,1,26-35,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
4500.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,40,86,Employed,Private,20,2,5,1.0,1,1,1,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,300,2,4,0
0.0,379.0,0.0,,1,200-400%,0,0,3.0,9.0,3.0,99,99,Unemployed,Unpaid,18,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
2000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,47,48,Not_in_labor_force,Private,19,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
0.0,54.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,58,2,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,1,2,2,1.0,1,38,600,2,4,1
0.0,27.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,32,1,5,1.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,1,2,1,1.0,1,38,300,2,4,1
2000.0,379.0,3000.0,Very_Low,2,200-400%,1,1,1.0,4.0,1.0,52,78,Employed,Government,20,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
0.0,379.0,0.0,,1,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,19,1,5,1.0,1,1,1,18-25,Never_married,15.0,2.0,Less_than_HS,1,1,2,2,2.0,1,38,300,2,4,0
9000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,40,86,Employed,Private,21,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
0.0,379.0,0.0,,2,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,36,1,5,3.0,1,1,1,36-45,Never_married,19.0,1.0,Some_college,0,1,2,2,1.0,1,38,400,2,4,1
11500.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,4.0,1.0,59,78,Employed,Government,19,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
3000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,4.0,1.0,46,78,Employed,Government,20,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
3500.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,41,85,Employed,Private,19,1,5,1.0,1,2,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,0
28800.0,189.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,94,87,Employed,Private,51,1,3,3.0,1,5,1,46-55,Divorced_Separated,19.0,1.0,Some_college,0,1,2,2,1.0,1,38,400,2,4,1
2000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,47,48,Not_in_labor_force,Private,19,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
0.0,379.0,0.0,,0,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,18,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
0.0,379.0,0.0,,1,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,19,1,5,1.0,1,1,1,18-25,Never_married,15.0,2.0,Less_than_HS,1,1,2,2,2.0,1,38,600,2,4,1
28000.0,379.0,0.0,Low,1,200-400%,1,0,6.0,1.0,1.0,62,07,Not_in_labor_force,Private,37,1,2,3.0,1,3,1,36-45,Divorced_Separated,12.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,400,2,4,1
32000.0,379.0,0.0,Medium,1,200-400%,1,0,6.0,1.0,1.0,60,01,Not_in_labor_force,Private,19,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,300,2,4,0
0.0,379.0,0.0,,0,200-400%,0,0,6.0,1.0,2.0,40,86,Not_in_labor_force,Private,21,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
0.0,27.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,32,1,5,1.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,1,2,1,1.0,1,38,300,2,4,1
0.0,9.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,63,2,5,3.0,1,1,1,56-65,Never_married,16.0,1.0,HS_diploma,0,1,2,2,2.0,1,38,400,2,4,1
0.0,379.0,0.0,,1,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,54,1,5,1.0,1,3,1,46-55,Never_married,15.0,1.0,Less_than_HS,0,1,2,2,1.0,1,38,300,2,4,1
28800.0,183.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,94,87,Employed,Private,28,1,1,3.0,1,3,1,26-35,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,1
0.0,58.0,0.0,,1,<100%,0,0,6.0,4.0,2.0,42,94,Not_in_labor_force,Government,55,1,5,1.0,1,1,1,46-55,Never_married,17.0,1.0,HS_diploma,0,1,2,2,2.0,1,38,300,2,4,1
7000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,96,49,Not_in_labor_force,Private,18,2,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,300,2,4,0
600.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,40,86,Not_in_labor_force,Private,22,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
0.0,27.0,0.0,,1,<100%,0,0,6.0,1.0,2.0,36,81,Not_in_labor_force,Private,23,1,5,1.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,1,2,1,1.0,1,38,300,2,4,1
0.0,379.0,0.0,,1,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,19,1,5,1.0,1,1,1,18-25,Never_married,15.0,2.0,Less_than_HS,1,1,2,2,2.0,1,38,600,2,4,1
0.0,379.0,0.0,,0,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,41,1,5,1.0,1,2,1,36-45,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,1
26000.0,379.0,0.0,Low,1,200-400%,1,0,6.0,1.0,1.0,64,07,Not_in_labor_force,Private,35,1,5,3.0,1,1,1,26-35,Never_married,14.0,2.0,Less_than_HS,1,2,2,2,2.0,0,38,500,2,4,0
0.0,0.0,0.0,,0,,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,47,2,5,1.0,1,1,1,46-55,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,300,2,4,1
0.0,27.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,48,1,3,3.0,1,1,1,46-55,Divorced_Separated,16.0,1.0,HS_diploma,0,1,1,1,1.0,1,38,400,2,4,1
27100.0,379.0,0.0,Low,1,200-400%,1,0,4.0,5.0,1.0,38,96,Not_in_labor_force,Government,21,1,5,1.0,1,1,17,18-25,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
0.0,379.0,0.0,,0,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,23,1,5,1.0,1,9,24,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,300,2,4,0
0.0,379.0,0.0,,0,200-400%,0,0,6.0,3.0,2.0,27,85,Not_in_labor_force,Government,19,1,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,500,2,4,0
9500.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,46,82,Employed,Private,19,2,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
20300.0,379.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,72,42,Employed,Private,19,1,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,400,2,4,0
3000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,3.0,1.0,96,49,Not_in_labor_force,Government,22,1,5,3.0,1,3,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,300,2,4,0
7000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,96,49,Not_in_labor_force,Private,18,2,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,300,2,4,0
7200.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,46,86,Not_in_labor_force,Private,18,2,5,3.0,1,1,1,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,300,2,4,0
8100.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,41,86,Employed,Private,19,2,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
50000.0,379.0,0.0,Medium,1,200-400%,1,0,6.0,1.0,1.0,62,07,Not_in_labor_force,Private,49,1,1,1.0,2,8,11,46-55,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
10000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,96,49,Not_in_labor_force,Private,18,1,5,3.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
2700.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,41,81,Employed,Private,19,2,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,600,2,4,0
8000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,15,72,Not_in_labor_force,Private,19,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
10000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,23,39,Not_in_labor_force,Private,20,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
8400.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,96,63,Not_in_labor_force,Private,23,1,5,3.0,2,2,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
20300.0,379.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,72,42,Employed,Private,19,1,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,400,2,4,0
5000.0,379.0,500.0,Very_Low,2,200-400%,1,1,6.0,1.0,1.0,77,38,Not_in_labor_force,Private,19,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
19000.0,379.0,0.0,Low,1,200-400%,1,0,4.0,5.0,1.0,98,96,Not_in_labor_force,Government,23,1,5,3.0,1,1,1,18-25,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
12000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,91,83,Not_in_labor_force,Private,19,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
3000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,40,86,Employed,Private,21,1,5,1.0,1,1,1,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,0
12000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,63,07,Not_in_labor_force,Private,18,1,5,2.0,2,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,500,2,4,0
0.0,27.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,41,1,5,3.0,1,3,1,36-45,Never_married,1.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,600,2,4,1
7000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,36,82,Employed,Private,20,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
0.0,379.0,0.0,,1,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,19,1,5,1.0,1,1,1,18-25,Never_married,15.0,2.0,Less_than_HS,1,1,2,2,2.0,1,38,300,2,4,1
4200.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,3.0,1.0,42,93,Not_in_labor_force,Government,28,1,5,1.0,1,2,1,26-35,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
0.0,501.0,145000.0,,1,>400%,0,1,1.0,6.0,1.0,81,01,Employed,Self_employed,27,1,5,1.0,1,1,1,26-35,Never_married,11.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,400,2,4,0
18000.0,186.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,36,82,Employed,Private,38,2,5,3.0,1,1,1,36-45,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,1
5000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,36,82,Employed,Private,19,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,0
5000.0,379.0,500.0,Very_Low,2,200-400%,1,1,6.0,1.0,1.0,77,38,Not_in_labor_force,Private,19,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
6000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,23,92,Employed,Private,21,2,5,1.0,1,1,1,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,300,2,4,0
1200.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,2.0,1.0,36,81,Employed,Private,21,2,5,1.0,1,1,1,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,300,2,4,0
28800.0,183.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,94,87,Employed,Private,28,1,1,3.0,1,3,1,26-35,Married,14.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,600,2,4,1
9000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,40,86,Employed,Private,21,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
0.0,9.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,63,2,5,3.0,1,1,1,56-65,Never_married,16.0,1.0,HS_diploma,0,1,2,2,2.0,1,38,400,2,4,1
4500.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,3.0,1.0,39,85,Employed,Government,18,2,5,3.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,600,2,4,0
8100.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,41,86,Employed,Private,19,2,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
0.0,379.0,6700.0,,1,200-400%,0,1,6.0,6.0,1.0,46,92,Not_in_labor_force,Self_employed,21,2,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
5100.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,4.0,1.0,40,94,Employed,Government,19,2,5,3.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
11200.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,91,86,Not_in_labor_force,Private,19,1,5,1.0,1,1,1,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,0
3000.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,49,53,Not_in_labor_force,Private,19,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
1500.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,41,86,Not_in_labor_force,Private,19,1,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
0.0,379.0,0.0,,0,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,55,1,5,3.0,1,1,1,46-55,Never_married,14.0,1.0,Less_than_HS,0,1,2,2,2.0,1,38,200,2,4,1
15000.0,379.0,0.0,Very_Low,1,200-400%,1,0,1.0,4.0,1.0,38,94,Employed,Government,22,1,5,1.0,1,1,1,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,0
11200.0,379.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,91,86,Not_in_labor_force,Private,19,1,5,1.0,1,1,1,18-25,Never_married,19.0,3.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,0
